"","last_fico_range_high","last_fico_range_low","pub_rec_bankruptcies","revol_util","inq_last_6mths","is_rent","is_bad"
"622",729,725,0,77.6,1,TRUE,0
"623",774,770,0,72.5,0,TRUE,0
"624",509,505,0,63.4,1,TRUE,1
"625",704,700,0,94.7,2,TRUE,0
"626",509,505,0,74.1,1,TRUE,1
"627",724,720,0,55.8,0,FALSE,0
"628",729,725,0,63.1,1,TRUE,0
"629",719,715,1,90.6,0,TRUE,0
"630",829,825,0,5.5,0,TRUE,0
"631",699,695,0,80.2,0,FALSE,0
"632",664,660,0,75.6,2,FALSE,0
"633",599,595,0,52.2,1,TRUE,1
"634",709,705,0,89.8,0,FALSE,0
"635",589,585,0,67.7,1,FALSE,0
"636",519,515,0,97.4,0,TRUE,0
"637",544,540,0,72.7,2,TRUE,0
"638",654,650,0,57.7,1,TRUE,1
"639",689,685,0,95.8,0,TRUE,0
"640",694,690,0,60.8,0,TRUE,0
"641",784,780,0,35.3,0,FALSE,0
"642",719,715,0,53.9,0,TRUE,0
"643",659,655,0,98.6,0,TRUE,0
"644",654,650,0,77.8,3,FALSE,1
"645",674,670,0,74.4,0,TRUE,0
"646",499,0,0,59.5,3,TRUE,0
"647",824,820,0,63.6,1,FALSE,0
"648",799,795,0,47.7,0,TRUE,0
"649",734,730,0,58.5,1,TRUE,0
"650",809,805,0,34.1,1,FALSE,0
"651",639,635,0,32,0,TRUE,1
"652",689,685,0,93.1,0,TRUE,0
"653",809,805,0,81,0,TRUE,0
"654",624,620,0,81.1,2,TRUE,0
"655",609,605,0,78.6,0,TRUE,0
"656",754,750,0,52.4,2,TRUE,0
"657",674,670,0,49,1,TRUE,0
"658",634,630,0,95.3,0,FALSE,1
"659",684,680,0,40.6,0,FALSE,0
"660",669,665,0,72.3,2,TRUE,0
"661",719,715,0,71.1,2,TRUE,0
"662",599,595,0,75.7,1,FALSE,0
"663",639,635,0,45.7,0,FALSE,0
"664",719,715,0,29.7,2,TRUE,0
"665",654,650,0,87.2,2,FALSE,0
"666",779,775,0,67.8,1,FALSE,0
"667",704,700,0,90.9,0,TRUE,0
"668",499,0,0,85,1,TRUE,0
"669",644,640,0,66.6,1,TRUE,0
"670",724,720,0,78.6,1,TRUE,0
"671",714,710,0,39.8,1,TRUE,0
"672",704,700,0,64.2,1,TRUE,0
"673",714,710,0,61.5,0,TRUE,0
"674",739,735,0,79.8,0,TRUE,0
"675",714,710,0,83.1,0,TRUE,0
"676",719,715,0,78.1,0,TRUE,0
"677",829,825,0,65.9,1,TRUE,0
"678",754,750,0,68.7,0,TRUE,0
"679",649,645,0,78.7,2,TRUE,0
"680",709,705,0,66.2,0,TRUE,0
"681",789,785,0,2.7,0,FALSE,0
"682",744,740,0,82.5,2,TRUE,0
"683",744,740,0,55.4,1,TRUE,0
"684",764,760,0,59.3,0,TRUE,0
"685",599,595,0,48.1,2,FALSE,0
"686",744,740,0,62.3,1,TRUE,0
"687",684,680,0,70.3,0,FALSE,0
"688",739,735,0,62.9,0,TRUE,0
"689",689,685,0,89.6,2,TRUE,0
"690",659,655,0,70,0,TRUE,0
"691",619,615,0,79.7,1,TRUE,1
"692",594,590,0,67.8,0,FALSE,0
"693",684,680,0,74.9,1,TRUE,0
"694",709,705,0,73.9,1,TRUE,0
"695",569,565,0,78.7,1,TRUE,1
"696",514,510,0,70.3,0,TRUE,1
"697",714,710,0,60.1,3,TRUE,0
"698",804,800,0,67,2,TRUE,0
"699",729,725,0,86.3,0,TRUE,0
"700",719,715,0,92.2,1,TRUE,0
"701",514,510,0,78.2,0,FALSE,1
"702",774,770,0,31.2,2,FALSE,0
"703",544,540,0,87.6,0,FALSE,1
"704",784,780,0,83.9,1,TRUE,0
"705",769,765,0,44.9,0,TRUE,0
"706",664,660,0,79.9,0,TRUE,0
"707",724,720,0,82.2,0,FALSE,0
"708",499,0,0,27.2,0,FALSE,0
"709",769,765,0,95.9,2,FALSE,0
"710",724,720,1,65.9,0,TRUE,0
"711",624,620,0,37.3,0,TRUE,0
"712",764,760,0,34.3,1,FALSE,0
"713",739,735,0,35.5,2,FALSE,0
"714",604,600,0,80.6,1,FALSE,0
"715",719,715,0,70.5,3,TRUE,0
"716",674,670,0,75.4,2,FALSE,0
"717",709,705,0,71.2,3,FALSE,0
"718",764,760,0,63.2,0,TRUE,0
"719",649,645,0,48.8,0,TRUE,0
"720",714,710,0,82.7,1,FALSE,0
"721",689,685,0,57.2,1,TRUE,0
"722",749,745,0,61,1,TRUE,0
"723",709,705,0,91,0,TRUE,0
"724",654,650,0,74.8,0,TRUE,0
"725",734,730,0,18.1,2,TRUE,0
"726",694,690,0,47.1,0,FALSE,0
"727",759,755,0,0.7,0,TRUE,0
"728",664,660,0,79,0,TRUE,0
"729",604,600,0,96.9,0,TRUE,1
"730",734,730,0,93.1,3,FALSE,0
"731",689,685,0,81.1,1,TRUE,0
"732",654,650,0,97.8,2,TRUE,1
"733",574,570,0,54.3,1,TRUE,0
"734",624,620,0,94.8,0,TRUE,1
"735",564,560,0,77.4,1,TRUE,0
"736",664,660,0,98.9,2,TRUE,0
"737",714,710,0,77.2,0,FALSE,0
"738",674,670,0,78.7,0,TRUE,0
"739",769,765,0,67.5,1,TRUE,0
"740",594,590,0,77.6,0,FALSE,1
"741",709,705,0,15.3,0,TRUE,0
"742",674,670,0,38.6,3,FALSE,0
"743",629,625,0,67.3,1,TRUE,0
"744",724,720,0,80.3,0,TRUE,0
"745",719,715,0,12.8,1,FALSE,0
"746",779,775,0,45.3,1,TRUE,0
"747",599,595,0,54.3,1,TRUE,0
"748",774,770,0,91.3,1,TRUE,0
"749",684,680,0,61,1,TRUE,0
"750",574,570,0,71.2,1,TRUE,1
"751",659,655,0,99.1,0,TRUE,0
"752",774,770,0,71.7,1,FALSE,0
"753",634,630,0,91.5,0,FALSE,1
"754",739,735,0,68.7,0,FALSE,0
"755",774,770,0,53.5,2,TRUE,0
"756",694,690,0,76.1,0,TRUE,0
"757",524,520,0,42.9,1,FALSE,1
"758",764,760,0,84.5,3,FALSE,0
"759",674,670,0,74.6,2,FALSE,0
"760",764,760,0,83.1,0,FALSE,0
"761",694,690,0,77.7,1,TRUE,0
"762",704,700,0,50.6,0,FALSE,0
"763",719,715,0,40.6,2,FALSE,0
"764",664,660,0,97.3,0,TRUE,0
"765",739,735,0,44.1,1,TRUE,0
"766",694,690,0,71.8,0,FALSE,0
"767",704,700,0,60.1,0,TRUE,0
"768",654,650,0,75.5,1,FALSE,1
"769",679,675,0,73.3,1,TRUE,0
"770",654,650,0,48.8,0,TRUE,0
"771",644,640,0,80.9,1,TRUE,0
"772",674,670,0,36.2,1,TRUE,0
"773",729,725,0,57.6,1,TRUE,0
"774",549,545,0,70.5,1,TRUE,1
"775",514,510,0,69.9,0,TRUE,0
"776",819,815,0,84.1,0,TRUE,0
"777",559,555,0,52.2,2,FALSE,0
"778",644,640,0,42.6,0,FALSE,0
"779",744,740,0,94.3,0,TRUE,0
"780",764,760,0,27.3,1,TRUE,0
"781",674,670,0,90.3,2,FALSE,0
"782",694,690,0,82.7,1,TRUE,1
"783",809,805,0,4.1,0,FALSE,0
"784",699,695,0,74.2,3,TRUE,0
"785",529,525,0,99.5,1,TRUE,1
"786",604,600,0,68,0,FALSE,1
"787",709,705,0,87,2,TRUE,0
"788",599,595,0,92.7,3,TRUE,0
"789",719,715,0,79.3,1,TRUE,0
"790",694,690,0,87.5,0,TRUE,0
"791",624,620,0,57.5,0,TRUE,0
"792",694,690,0,73.7,0,TRUE,0
"793",709,705,0,30.8,0,TRUE,0
"794",819,815,0,67.6,2,FALSE,0
"795",549,545,0,65.2,0,FALSE,0
"796",709,705,0,80.8,1,FALSE,0
"797",724,720,0,44.5,2,TRUE,0
"798",699,695,0,42.4,0,FALSE,0
"799",649,645,0,74.8,0,TRUE,1
"800",699,695,0,64.1,0,FALSE,1
"801",724,720,0,46.3,0,FALSE,0
"802",724,720,0,73.1,1,TRUE,0
"803",499,0,0,91.8,1,TRUE,1
"804",674,670,0,82.5,0,TRUE,0
"805",649,645,0,78.9,1,TRUE,0
"806",799,795,0,44.8,2,FALSE,0
"807",774,770,0,64.3,2,TRUE,0
"808",649,645,0,88,2,TRUE,0
"809",594,590,0,59.7,1,TRUE,0
"810",564,560,0,58.1,3,FALSE,1
"811",779,775,0,59.7,3,TRUE,0
"812",734,730,0,56.3,2,FALSE,0
"813",764,760,0,39,0,TRUE,0
"814",684,680,0,66.6,0,TRUE,0
"815",574,570,0,53.7,3,TRUE,0
"816",609,605,0,88.6,1,FALSE,0
"817",749,745,0,81.6,2,FALSE,0
"818",634,630,0,86.5,0,FALSE,0
"819",714,710,0,28.7,0,FALSE,0
"820",569,565,0,88.6,1,TRUE,1
"821",654,650,0,79.6,2,TRUE,0
"822",499,0,0,90,1,TRUE,1
"823",639,635,0,81.2,0,FALSE,0
"824",674,670,0,30.5,0,FALSE,0
"825",674,670,0,89.8,0,FALSE,0
"826",694,690,0,98,1,TRUE,0
"827",694,690,0,68.9,0,TRUE,0
"828",679,675,0,57.7,2,FALSE,0
"829",704,700,0,61,2,TRUE,0
"830",724,720,0,75.5,0,TRUE,0
"831",619,615,0,83.7,1,TRUE,1
"832",619,615,0,90.2,1,TRUE,0
"833",754,750,0,70.7,0,TRUE,0
"834",584,580,0,60.3,0,TRUE,0
"835",644,640,0,89.9,0,FALSE,1
"836",579,575,0,91,0,TRUE,0
"837",669,665,0,93.9,0,FALSE,0
"838",694,690,0,68.4,1,TRUE,0
"839",714,710,0,83.8,0,FALSE,1
"840",679,675,0,59.9,1,FALSE,0
"841",499,0,0,45.2,1,TRUE,1
"842",784,780,0,49.6,1,TRUE,0
"843",719,715,0,92.5,0,FALSE,0
"844",654,650,0,52.9,2,FALSE,0
"845",694,690,0,70.8,1,TRUE,0
"846",779,775,0,47.8,1,TRUE,1
"847",589,585,0,5.2,0,TRUE,0
"848",499,0,0,81.8,1,FALSE,1
"849",719,715,0,57,2,TRUE,0
"850",719,715,0,91.8,0,TRUE,0
"851",644,640,0,61.9,1,FALSE,0
"852",664,660,0,61.9,1,TRUE,0
"853",584,580,0,89.5,0,TRUE,0
"854",779,775,0,51.1,0,FALSE,0
"855",679,675,0,85.7,1,FALSE,0
"856",774,770,0,48.5,1,TRUE,0
"857",714,710,0,83.2,2,TRUE,0
"858",684,680,0,99.3,0,TRUE,0
"859",689,685,0,71.4,0,TRUE,0
"860",689,685,0,86.2,1,FALSE,0
"861",689,685,0,9.3,1,TRUE,0
"862",774,770,0,52.7,0,FALSE,0
"863",714,710,0,50.2,0,FALSE,0
"864",784,780,0,62.9,0,FALSE,0
"865",699,695,0,61.3,0,TRUE,0
"866",629,625,0,61.2,0,TRUE,0
"867",734,730,0,59.4,1,FALSE,0
"868",689,685,0,70.2,1,TRUE,0
"869",709,705,0,70.7,2,FALSE,0
"870",549,545,0,70.8,2,TRUE,0
"871",769,765,0,26.5,1,FALSE,0
"872",599,595,0,66.4,1,FALSE,0
"873",669,665,0,84.1,0,TRUE,0
"874",779,775,0,52.8,1,FALSE,0
"875",689,685,0,50,0,TRUE,0
"876",714,710,0,56.9,1,FALSE,0
"877",634,630,0,94.2,1,TRUE,1
"878",684,680,0,49.7,0,TRUE,0
"879",674,670,0,94.7,2,TRUE,0
"880",799,795,0,68.1,1,TRUE,0
"881",729,725,0,52.9,1,FALSE,0
"882",719,715,0,80.7,1,TRUE,0
"883",709,705,0,74.9,0,FALSE,0
"884",519,515,0,47.9,3,FALSE,1
"885",704,700,0,70.1,0,TRUE,0
"886",609,605,0,52.3,2,FALSE,0
"887",794,790,0,52,0,FALSE,0
"888",659,655,0,70.1,1,FALSE,0
"889",669,665,0,86.4,0,FALSE,0
"890",544,540,0,82.2,1,TRUE,1
"891",624,620,0,35.2,2,FALSE,0
"892",609,605,0,46.4,1,TRUE,0
"893",714,710,0,36.1,1,TRUE,0
"894",684,680,0,97,0,TRUE,0
"895",519,515,0,76.5,1,TRUE,1
"896",724,720,0,52.5,3,TRUE,0
"897",754,750,0,56.8,2,FALSE,0
"898",679,675,0,78.4,1,FALSE,0
"899",689,685,0,73.7,2,TRUE,0
"900",734,730,0,25.7,1,FALSE,0
"901",684,680,0,87.8,2,FALSE,0
"902",784,780,0,12.8,0,FALSE,0
"903",704,700,0,90.3,1,FALSE,0
"904",799,795,0,38.5,0,TRUE,0
"905",659,655,0,4.8,2,TRUE,0
"906",719,715,0,86.4,0,FALSE,0
"907",734,730,0,71.2,0,FALSE,0
"908",669,665,0,12.8,2,TRUE,0
"909",694,690,0,78.4,0,TRUE,0
"910",749,745,0,15.1,0,FALSE,0
"911",689,685,0,62.6,1,FALSE,0
"912",544,540,0,82.5,0,TRUE,1
"913",649,645,0,61.6,0,TRUE,1
"914",594,590,0,83.3,0,TRUE,1
"915",784,780,0,16.2,2,FALSE,0
"916",744,740,0,70.7,1,TRUE,0
"917",589,585,0,80.4,1,TRUE,1
"918",589,585,0,75.3,1,TRUE,0
"919",504,500,0,57.5,3,FALSE,1
"920",674,670,0,57.2,0,TRUE,0
"921",659,655,0,81,1,TRUE,0
"922",694,690,0,97.3,2,TRUE,0
"923",794,790,0,87.7,1,TRUE,0
"924",754,750,0,63.7,1,TRUE,0
"925",769,765,0,37.5,0,TRUE,0
"926",684,680,0,61.9,1,TRUE,0
"927",719,715,0,78.6,0,FALSE,0
"928",534,530,0,49.2,1,TRUE,0
"929",514,510,0,99.3,0,FALSE,1
"930",784,780,0,77.9,1,TRUE,0
"931",779,775,0,72,3,TRUE,0
"932",774,770,0,33.5,1,FALSE,0
"933",654,650,0,50.1,2,TRUE,1
"934",709,705,0,14.7,0,FALSE,0
"935",724,720,0,70.8,1,TRUE,0
"936",734,730,0,54.9,3,FALSE,0
"937",634,630,0,41.4,0,TRUE,0
"938",594,590,0,89,1,FALSE,1
"939",679,675,0,46.9,1,FALSE,0
"940",499,0,0,70.4,0,TRUE,1
"941",654,650,0,73.3,1,TRUE,0
"942",669,665,0,73.9,2,TRUE,0
"943",669,665,0,86.4,3,FALSE,0
"944",569,565,0,83.9,3,FALSE,0
"945",714,710,0,92,1,FALSE,0
"946",709,705,0,61.2,0,FALSE,0
"947",709,705,0,86.5,1,FALSE,0
"948",739,735,0,82.1,0,TRUE,0
"949",519,515,0,72.3,1,TRUE,1
"950",709,705,0,55.9,3,FALSE,0
"951",634,630,0,62.7,2,TRUE,0
"952",574,570,0,70.9,1,FALSE,0
"953",629,625,0,30.7,1,TRUE,1
"954",689,685,0,79.8,0,TRUE,0
"955",634,630,0,83.1,0,FALSE,0
"956",759,755,0,69.4,0,FALSE,0
"957",644,640,0,56.3,1,FALSE,1
"958",514,510,0,87.9,0,TRUE,0
"959",779,775,0,73.5,1,FALSE,0
"960",699,695,0,69.5,0,FALSE,0
"961",744,740,0,68.5,0,FALSE,0
"962",679,675,0,92.2,1,FALSE,0
"963",689,685,0,58.7,2,TRUE,0
"964",609,605,0,92.1,2,TRUE,1
"965",774,770,0,60.8,0,FALSE,0
"966",794,790,0,66.8,1,FALSE,0
"967",659,655,0,0,2,FALSE,0
"968",759,755,0,88.7,0,FALSE,0
"969",729,725,0,60.7,1,TRUE,0
"970",569,565,0,93.1,1,FALSE,1
"971",619,615,0,75.1,0,FALSE,0
"972",614,610,0,65.4,1,TRUE,0
"973",794,790,0,49.9,0,TRUE,0
"974",584,580,0,98.4,0,TRUE,1
"975",669,665,0,93.7,0,TRUE,0
"976",794,790,0,22.9,3,FALSE,0
"977",819,815,0,46.8,2,TRUE,0
"978",584,580,0,76,0,TRUE,1
"979",739,735,0,79.5,0,TRUE,0
"980",754,750,0,84,0,TRUE,0
"981",634,630,0,75.3,0,TRUE,0
"982",644,640,0,26,1,TRUE,1
"983",669,665,0,77,0,FALSE,0
"984",719,715,0,92.9,0,TRUE,0
"985",804,800,0,54.9,3,TRUE,0
"986",744,740,0,72.5,0,TRUE,0
"987",549,545,0,72.2,0,FALSE,1
"988",719,715,0,47.4,1,TRUE,0
"989",699,695,0,95.9,2,FALSE,0
"990",699,695,0,74,2,TRUE,0
"991",654,650,0,92.1,0,FALSE,0
"992",659,655,0,67.6,1,TRUE,0
"993",634,630,0,79.8,0,FALSE,0
"994",739,735,0,79.1,0,TRUE,0
"995",769,765,0,62.9,1,FALSE,0
"996",679,675,0,76.8,3,FALSE,0
"997",729,725,0,83,0,TRUE,0
"998",689,685,0,79.4,1,FALSE,0
"999",739,735,0,66,2,FALSE,0
"1000",599,595,0,96.2,0,TRUE,0
"1001",794,790,0,65.7,1,TRUE,0
"1002",734,730,0,86.5,1,TRUE,0
"1003",669,665,0,92.5,1,TRUE,0
"1004",664,660,0,89.3,0,TRUE,0
"1005",689,685,0,81.5,0,FALSE,0
"1006",699,695,0,87.9,0,FALSE,0
"1007",794,790,0,42.9,0,FALSE,0
"1008",779,775,0,84.3,0,FALSE,0
"1009",499,0,0,80.1,1,FALSE,1
"1010",779,775,0,50.7,4,TRUE,0
"1011",714,710,0,74.2,0,TRUE,0
"1012",719,715,0,65,1,TRUE,0
"1013",654,650,0,52.2,2,FALSE,0
"1014",799,795,0,96.8,0,FALSE,0
"1015",564,560,0,62.3,0,TRUE,1
"1016",724,720,0,77.3,3,TRUE,0
"1017",764,760,0,49.4,2,FALSE,0
"1018",704,700,0,76,0,TRUE,0
"1019",669,665,0,52.2,0,TRUE,0
"1020",784,780,0,43.2,0,FALSE,0
"1021",704,700,0,91.6,2,TRUE,0
"1022",749,745,0,49.6,1,FALSE,0
"1023",829,825,0,31.7,0,TRUE,0
"1024",729,725,0,59.4,3,TRUE,0
"1025",644,640,0,65.8,0,TRUE,0
"1026",659,655,0,54,1,TRUE,0
"1027",629,625,0,69.6,1,FALSE,1
"1028",609,605,0,91.2,0,FALSE,0
"1029",704,700,0,89.7,1,TRUE,0
"1030",674,670,0,85.9,0,FALSE,0
"1031",499,0,0,25.9,2,FALSE,1
"1032",784,780,0,95.4,0,TRUE,0
"1033",659,655,0,72.7,1,TRUE,0
"1034",764,760,0,74.5,0,FALSE,0
"1035",664,660,0,89.7,1,TRUE,0
"1036",669,665,0,93.9,1,TRUE,0
"1037",634,630,0,46.8,0,TRUE,0
"1038",754,750,0,49.5,0,TRUE,0
"1039",659,655,0,96.1,0,TRUE,0
"1040",614,610,0,59.6,1,TRUE,1
"1041",744,740,0,62.6,1,TRUE,0
"1042",759,755,0,44.8,1,TRUE,0
"1043",784,780,0,64.4,0,TRUE,0
"1044",724,720,0,83.3,1,TRUE,0
"1045",814,810,0,56.3,1,FALSE,0
"1046",749,745,0,78.8,3,FALSE,0
"1047",684,680,0,56.4,2,FALSE,0
"1048",674,670,0,50.3,0,TRUE,0
"1049",619,615,0,26.1,1,FALSE,1
"1050",689,685,0,52.7,1,TRUE,0
"1051",539,535,0,93.1,2,TRUE,1
"1052",719,715,0,44.9,1,TRUE,0
"1053",709,705,0,36,0,TRUE,0
"1054",679,675,0,84.3,0,FALSE,0
"1055",694,690,0,43.8,0,TRUE,0
"1056",724,720,0,91,1,TRUE,0
"1057",689,685,0,45,0,TRUE,0
"1058",534,530,0,90.4,1,TRUE,0
"1059",734,730,0,72.5,0,FALSE,0
"1060",674,670,0,77.3,1,FALSE,0
"1061",669,665,0,53.5,1,TRUE,0
"1062",524,520,0,63.7,0,FALSE,1
"1063",744,740,0,83.8,1,FALSE,0
"1064",719,715,0,13.7,3,FALSE,0
"1065",664,660,0,86.4,1,TRUE,0
"1066",739,735,0,63,0,TRUE,0
"1067",734,730,0,67.6,0,TRUE,0
"1068",704,700,0,86.9,3,FALSE,0
"1069",604,600,0,81.9,1,TRUE,0
"1070",714,710,0,63.8,1,FALSE,0
"1071",689,685,0,77.1,1,TRUE,0
"1072",689,685,0,71.5,2,TRUE,0
"1073",544,540,0,62.8,2,FALSE,0
"1074",769,765,0,65.2,1,TRUE,0
"1075",814,810,0,36.2,1,FALSE,0
"1076",799,795,0,86.3,0,TRUE,0
"1077",689,685,0,38.3,0,TRUE,0
"1078",544,540,0,99.2,0,TRUE,1
"1079",714,710,0,91.8,1,TRUE,0
"1080",744,740,0,76.6,1,FALSE,0
"1081",734,730,0,82.7,0,TRUE,0
"1082",499,0,0,68.8,2,TRUE,1
"1083",554,550,0,3.7,1,FALSE,0
"1084",679,675,1,68.3,0,FALSE,0
"1085",739,735,0,11.4,1,FALSE,0
"1086",699,695,0,66,0,TRUE,0
"1087",679,675,0,58.6,0,TRUE,0
"1088",669,665,0,53.2,0,TRUE,1
"1089",779,775,0,36.7,3,TRUE,0
"1090",734,730,0,9.8,1,TRUE,0
"1091",724,720,0,51.1,0,FALSE,0
"1092",609,605,0,89.9,1,FALSE,1
"1093",674,670,0,82.4,0,TRUE,0
"1094",619,615,0,89,1,FALSE,0
"1095",759,755,0,72.3,0,TRUE,0
"1096",564,560,0,81.7,1,TRUE,1
"1097",564,560,1,68.7,2,FALSE,0
"1098",664,660,0,35.5,1,TRUE,0
"1099",654,650,0,25.3,0,FALSE,1
"1100",684,680,0,59.6,0,TRUE,1
"1101",794,790,0,69.6,1,TRUE,0
"1102",714,710,0,65.8,1,FALSE,0
"1103",649,645,0,67.3,1,TRUE,0
"1104",649,645,0,93.9,0,TRUE,0
"1105",684,680,0,57.3,0,TRUE,0
"1106",694,690,0,89.2,3,FALSE,0
"1107",659,655,0,0,2,FALSE,0
"1108",684,680,0,88.2,1,TRUE,0
"1109",634,630,0,84.6,2,TRUE,1
"1110",624,620,0,71.5,0,FALSE,0
"1111",674,670,0,49,1,FALSE,0
"1112",649,645,0,55.6,1,FALSE,0
"1113",709,705,0,64,0,FALSE,0
"1114",679,675,0,64.7,2,TRUE,0
"1115",784,780,0,54.2,1,TRUE,0
"1116",599,595,0,95.8,1,TRUE,1
"1117",774,770,0,53.5,0,FALSE,0
"1118",499,0,0,96.5,1,TRUE,1
"1119",629,625,0,93.9,0,FALSE,0
"1120",574,570,0,74.2,1,FALSE,1
"1121",664,660,0,76.7,1,TRUE,0
"1122",639,635,0,9.8,1,TRUE,1
"1123",704,700,0,84.9,0,FALSE,0
"1124",614,610,0,62.7,3,TRUE,1
"1125",744,740,0,81.2,0,FALSE,0
"1126",749,745,0,89.5,0,TRUE,0
"1127",649,645,0,67.2,1,TRUE,0
"1128",734,730,0,80.2,0,FALSE,0
"1129",509,505,0,64.5,1,FALSE,1
"1130",699,695,0,71.8,3,TRUE,0
"1131",569,565,0,89.1,0,FALSE,0
"1132",814,810,0,86.4,2,FALSE,0
"1133",544,540,0,88.7,0,TRUE,0
"1134",674,670,0,45,1,TRUE,0
"1135",699,695,0,65.1,1,TRUE,0
"1136",729,725,0,58.6,3,FALSE,0
"1137",609,605,0,63.1,0,TRUE,1
"1138",809,805,0,48.4,1,TRUE,0
"1139",694,690,0,72.7,0,FALSE,0
"1140",764,760,0,56.9,0,FALSE,0
"1141",594,590,0,20.5,2,TRUE,1
"1142",629,625,0,33.2,2,TRUE,0
"1143",794,790,0,24.6,1,FALSE,0
"1144",564,560,0,99,0,TRUE,1
"1145",574,570,0,43.8,0,TRUE,1
"1146",679,675,0,76.2,2,TRUE,0
"1147",499,0,0,96,0,FALSE,1
"1148",669,665,0,7.6,0,TRUE,0
"1149",574,570,0,66.4,0,FALSE,1
"1150",499,0,0,91,1,FALSE,1
"1151",754,750,0,71.5,1,TRUE,0
"1152",814,810,0,42.7,0,FALSE,0
"1153",714,710,0,96.2,0,TRUE,0
"1154",519,515,0,92.7,0,TRUE,1
"1155",679,675,0,63.7,3,FALSE,1
"1156",754,750,0,64.8,0,TRUE,0
"1157",684,680,0,61.5,1,FALSE,0
"1158",649,645,0,73.2,2,FALSE,0
"1159",814,810,0,70.1,1,TRUE,0
"1160",589,585,0,99.7,0,TRUE,0
"1161",659,655,0,74.3,2,FALSE,0
"1162",819,815,0,31.2,2,FALSE,0
"1163",664,660,0,89.5,3,FALSE,0
"1164",699,695,0,78.9,1,FALSE,0
"1165",719,715,0,87.2,2,FALSE,0
"1166",784,780,0,46.5,1,TRUE,0
"1167",644,640,0,63.7,0,TRUE,1
"1168",689,685,0,96.9,0,TRUE,0
"1169",659,655,0,25.6,0,FALSE,1
"1170",689,685,0,54.1,2,TRUE,0
"1171",559,555,0,61.4,2,TRUE,0
"1172",784,780,0,23.7,0,TRUE,0
"1173",739,735,0,82,1,TRUE,0
"1174",739,735,0,59.9,1,TRUE,0
"1175",624,620,0,0.4,0,TRUE,0
"1176",744,740,0,70.8,1,FALSE,0
"1177",754,750,0,50.6,0,TRUE,0
"1178",659,655,0,76.9,0,TRUE,0
"1179",724,720,0,67,1,TRUE,0
"1180",609,605,0,68.7,2,TRUE,0
"1181",709,705,0,26.5,1,FALSE,0
"1182",774,770,0,69.4,0,FALSE,0
"1183",719,715,0,60.3,0,TRUE,0
"1184",554,550,0,91.8,2,TRUE,1
"1185",674,670,0,91.7,0,FALSE,0
"1186",564,560,0,66.9,2,FALSE,1
"1187",624,620,0,52.3,0,TRUE,0
"1188",499,0,1,26,0,FALSE,1
"1189",709,705,0,6,3,TRUE,0
"1190",584,580,0,70.9,1,TRUE,1
"1191",684,680,0,78.9,0,FALSE,0
"1192",739,735,0,69.5,1,FALSE,0
"1193",754,750,0,70.2,1,TRUE,0
"1194",629,625,0,19.1,1,FALSE,0
"1195",794,790,0,75.1,1,FALSE,0
"1196",589,585,0,69.2,0,FALSE,0
"1197",559,555,0,94.1,0,TRUE,1
"1198",714,710,0,70.6,0,TRUE,0
"1199",779,775,0,31.3,1,FALSE,0
"1200",804,800,0,0.7,4,FALSE,0
"1201",694,690,0,80.1,1,TRUE,0
"1202",744,740,0,63.6,1,FALSE,0
"1203",604,600,0,98.3,0,FALSE,0
"1204",679,675,0,87.2,0,FALSE,0
"1205",784,780,0,14.6,3,FALSE,0
"1206",699,695,0,79.2,0,TRUE,0
"1207",569,565,0,80.9,0,TRUE,0
"1208",569,565,0,87,1,TRUE,0
"1209",749,745,0,37.6,2,TRUE,0
"1210",504,500,0,73.6,0,FALSE,0
"1211",699,695,0,91.1,0,TRUE,0
"1212",704,700,0,33.1,0,TRUE,0
"1213",694,690,0,65.4,1,TRUE,0
"1214",809,805,0,19.7,0,FALSE,0
"1215",719,715,0,93.9,2,FALSE,0
"1216",699,695,0,76.9,1,FALSE,1
"1217",734,730,0,4.9,1,TRUE,0
"1218",579,575,0,43.3,1,FALSE,1
"1219",619,615,0,23.1,2,TRUE,1
"1220",664,660,0,53.5,0,FALSE,1
"1221",654,650,0,95.8,0,TRUE,0
"1222",674,670,0,93.2,0,TRUE,0
"1223",719,715,0,60,0,TRUE,0
"1224",554,550,0,66,0,FALSE,1
"1225",599,595,0,77.8,0,FALSE,0
"1226",734,730,0,94.9,0,FALSE,0
"1227",724,720,0,29.2,0,TRUE,0
"1228",709,705,0,69.7,1,TRUE,0
"1229",644,640,0,94.8,0,TRUE,0
"1230",719,715,0,87.1,0,FALSE,0
"1231",789,785,0,18.6,0,FALSE,0
"1232",679,675,0,63.8,1,TRUE,0
"1233",634,630,0,5.2,1,FALSE,0
"1234",669,665,0,72,0,TRUE,0
"1235",584,580,0,24.6,0,TRUE,0
"1236",509,505,0,77.1,0,TRUE,1
"1237",819,815,0,33.9,0,FALSE,0
"1238",619,615,0,16,2,TRUE,1
"1239",739,735,0,49.1,1,TRUE,0
"1240",594,590,0,62.8,2,FALSE,1
"1241",719,715,0,94.7,1,FALSE,0
"1242",709,705,0,64.5,0,FALSE,0
"1243",649,645,0,51.7,1,TRUE,1
"1244",769,765,0,52.3,0,FALSE,0
"1245",739,735,0,47.5,1,TRUE,0
"1246",684,680,0,43.5,2,TRUE,0
"1247",629,625,0,64,1,FALSE,0
"1248",819,815,0,0,0,FALSE,0
