total_rec_prncp,last_fico_range_high,last_fico_range_low,last_pymnt_delta,last_pymnt_amnt,zip_code,is_bad
2e4,639,635,456.0,17328.61,551xx,0.0
18e3,709,705,1096.0,636.15,067xx,0.0
1e4,699,695,517.0,54.68,982xx,0.0
22250.0,664,660,305.0,20146.17,658xx,0.0
1567.87,604,600,183.0,603.98,325xx,1.0
2702.91,574,570,305.0,374.26,925xx,1.0
7e3,749,745,1096.0,234.06,085xx,0.0
8e3,554,550,1096.0,245.81,902xx,0.0
22500.0,719,715,1096.0,11956.48,944xx,0.0
12e3,754,750,548.0,7203.38,303xx,0.0
22e3,794,790,793.0,2095.27,606xx,0.0
6200.0,659,655,366.0,4553.13,996xx,0.0
15900.0,709,705,762.0,5892.77,232xx,0.0
5e3,699,695,793.0,1689.2,925xx,0.0
16e3,809,805,1096.0,523.16,027xx,0.0
5e3,794,790,640.0,1905.29,902xx,0.0
3150.0,769,765,1096.0,109.29,194xx,0.0
3441.99,499,0,366.0,411.71,905xx,1.0
7125.17,529,525,305.0,876.13,600xx,1.0
5e3,689,685,1096.0,172.05,327xx,0.0
3e3,679,675,1096.0,101.19,551xx,0.0
2357.46,599,595,882.0,93.88,982xx,1.0
8400.0,599,595,1096.0,274.47,900xx,0.0
7e3,674,670,793.0,2407.88,928xx,0.0
11600.0,689,685,1705.0,1487.8,604xx,0.0
2e3,699,695,1096.0,67.24,300xx,0.0
8935.91,644,640,1736.0,226.63,119xx,0.0
2808.63,589,585,428.0,308.21,325xx,1.0
12259.35,694,690,456.0,1e4,300xx,1.0
1e4,734,730,943.0,1854.33,972xx,0.0
25e3,739,735,882.0,3405.45,711xx,0.0
8e3,639,635,1066.0,534.46,906xx,0.0
4035.93,499,0,670.0,30.8,444xx,1.0
25e3,689,685,913.0,5652.84,331xx,0.0
2e3,669,665,1127.0,66.17,606xx,0.0
16800.0,674,670,1127.0,590.23,770xx,0.0
8e3,704,700,183.0,4783.91,919xx,0.0
12e3,714,710,1217.0,5175.1,062xx,0.0
2508.54,584,580,275.0,344.2,856xx,1.0
2907.06,629,625,701.0,176.51,982xx,1.0
18e3,654,650,1096.0,644.78,775xx,0.0
7421.06,554,550,852.0,335.45,917xx,1.0
5e3,764,760,1096.0,166.93,432xx,0.0
1e4,699,695,1096.0,359.01,112xx,0.0
25e3,724,720,244.0,11684.88,950xx,0.0
2400.0,739,735,793.0,845.0,972xx,0.0
1830.43,504,500,762.0,105.91,336xx,1.0
3153.85,559,555,548.0,273.65,765xx,1.0
2400.0,684,680,1096.0,88.56,760xx,0.0
11007.94,614,610,1766.0,309.54,064xx,0.0
5e3,749,745,428.0,367.87,920xx,0.0
14e3,719,715,397.0,10278.76,777xx,0.0
962.75,499,0,122.0,661.3,072xx,1.0
2400.0,734,730,1096.0,80.33,300xx,0.0
1800.0,664,660,366.0,1334.02,945xx,0.0
4940.21,499,0,305.0,818.49,912xx,1.0
21400.0,799,795,670.0,16372.02,333xx,0.0
5072.35,584,580,548.0,61.06,554xx,1.0
8e3,579,575,1096.0,277.8,928xx,0.0
2785.13,499,0,882.0,120.77,488xx,1.0
2444.99,664,660,762.0,52.05,327xx,1.0
9400.0,649,645,974.0,1495.14,303xx,0.0
9600.0,699,695,1096.0,342.43,322xx,0.0
17e3,714,710,1096.0,563.9,194xx,0.0
15949.82,499,0,1736.0,448.41,600xx,0.0
15646.0,594,590,1766.0,419.16,280xx,0.0
19275.0,714,710,913.0,12384.4,770xx,0.0
10800.0,669,665,428.0,7514.09,891xx,0.0
6e3,704,700,1096.0,378.17,945xx,0.0
35e3,719,715,1096.0,1120.69,801xx,0.0
1e4,794,790,275.0,341.9,113xx,0.0
15e3,674,670,882.0,9952.99,145xx,0.0
5e3,709,705,1096.0,174.61,600xx,0.0
2778.55,514,510,1736.0,75.0,951xx,0.0
2774.87,639,635,487.0,244.91,606xx,1.0
12e3,684,680,1096.0,443.76,956xx,0.0
12893.89,514,510,1278.0,628.13,104xx,1.0
5825.0,499,0,1127.0,195.78,914xx,0.0
14038.0,654,650,852.0,837.88,112xx,1.0
17693.19,729,725,1736.0,445.13,900xx,0.0
6e3,774,770,397.0,4288.4,537xx,0.0
2056.23,509,505,336.0,253.04,924xx,1.0
19426.89,704,700,1736.0,536.13,152xx,0.0
2979.22,509,505,366.0,494.8,913xx,1.0
13200.0,724,720,366.0,9560.52,282xx,0.0
12e3,729,725,1096.0,396.25,705xx,0.0
12500.0,719,715,487.0,10555.97,852xx,0.0
15e3,829,825,1096.0,461.36,076xx,0.0
27050.0,699,695,1431.0,8945.67,847xx,0.0
22500.0,664,660,821.0,7530.45,295xx,0.0
3976.64,599,595,456.0,463.2,951xx,1.0
12800.0,709,705,1096.0,435.51,919xx,0.0
27575.0,589,585,1096.0,905.06,829xx,0.0
7e3,519,515,578.0,1333.97,113xx,0.0
7600.0,544,540,1736.0,53.19,750xx,0.0
8619.3,654,650,670.0,651.27,180xx,1.0
1e4,689,685,1127.0,355.91,234xx,0.0
14125.0,694,690,701.0,1843.42,787xx,0.0
12e3,784,780,882.0,2907.39,958xx,0.0
9575.0,719,715,793.0,3164.13,232xx,0.0
8900.0,659,655,1431.0,2992.95,320xx,0.0
3074.42,654,650,336.0,421.65,117xx,1.0
1e4,674,670,1096.0,355.55,070xx,0.0
1e4,499,0,1096.0,366.0,010xx,0.0
23276.75,824,820,1736.0,585.22,342xx,0.0
24e3,799,795,793.0,7065.04,303xx,0.0
14575.0,734,730,1096.0,484.7,070xx,0.0
9e3,809,805,487.0,1391.94,631xx,0.0
3411.93,639,635,428.0,339.31,131xx,1.0
7125.0,689,685,1096.0,266.0,551xx,0.0
15e3,809,805,1186.0,5813.42,150xx,0.0
13e3,624,620,456.0,8660.39,939xx,0.0
10921.84,609,605,1736.0,271.14,028xx,0.0
18e3,754,750,1400.0,1378.75,891xx,0.0
3e4,674,670,913.0,18341.05,750xx,0.0
930.13,634,630,62.0,773.01,770xx,1.0
7600.0,684,680,1736.0,737.64,572xx,0.0
7e3,669,665,882.0,2027.1,913xx,0.0
7e3,719,715,1096.0,229.64,537xx,0.0
3600.0,599,595,1096.0,131.37,085xx,0.0
3500.0,639,635,1096.0,122.17,281xx,0.0
5e3,719,715,1096.0,163.01,070xx,0.0
1e4,654,650,821.0,3180.88,064xx,0.0
4500.0,779,775,1096.0,159.18,550xx,0.0
12e3,704,700,1096.0,407.57,078xx,0.0
12e3,499,0,428.0,10433.11,452xx,0.0
10700.0,644,640,1096.0,369.35,860xx,0.0
6e3,724,720,731.0,2417.05,329xx,0.0
2e4,714,710,1096.0,632.09,113xx,0.0
10800.0,704,700,244.0,10098.93,778xx,0.0
16050.0,714,710,1247.0,1327.84,313xx,0.0
2e4,739,735,1035.0,10899.11,907xx,0.0
3600.0,714,710,1096.0,128.36,701xx,0.0
6e3,719,715,1127.0,567.86,076xx,0.0
10375.0,829,825,1096.0,368.99,403xx,0.0
25e3,754,750,1096.0,799.36,945xx,0.0
1e4,649,645,762.0,3960.84,282xx,0.0
8072.57,709,705,1736.0,194.26,802xx,0.0
5600.0,789,785,366.0,3683.63,117xx,0.0
6e3,744,740,1096.0,203.82,606xx,0.0
8e3,744,740,1096.0,256.48,851xx,0.0
20356.82,764,760,1736.0,489.57,934xx,0.0
1e4,599,595,1096.0,345.69,300xx,0.0
11e3,744,740,821.0,3342.56,325xx,0.0
5e3,684,680,1096.0,168.86,970xx,0.0
6500.0,739,735,793.0,2237.98,784xx,0.0
2e4,689,685,1066.0,8.22,804xx,0.0
12e3,659,655,731.0,5284.17,906xx,0.0
1579.15,619,615,517.0,218.17,970xx,1.0
21e3,594,590,1096.0,664.73,109xx,0.0
8400.0,684,680,456.0,5703.33,100xx,0.0
7e3,709,705,213.0,6076.4,014xx,0.0
6788.45,569,565,670.0,400.99,029xx,1.0
5810.48,514,510,913.0,238.15,331xx,1.0
12e3,714,710,640.0,5870.52,312xx,0.0
12800.0,804,800,1186.0,5899.42,330xx,0.0
3050.0,729,725,1096.0,102.42,787xx,0.0
9e3,719,715,701.0,4027.95,606xx,0.0
5109.87,514,510,609.0,330.76,891xx,1.0
1e4,774,770,517.0,2360.74,191xx,0.0
3787.77,544,540,731.0,103.53,571xx,1.0
8500.0,784,780,213.0,7456.55,604xx,0.0
19882.56,769,765,1736.0,470.14,113xx,0.0
7200.0,664,660,1066.0,3786.07,210xx,0.0
21e3,724,720,1035.0,11437.24,331xx,0.0
27e3,499,0,1158.0,982.23,021xx,0.0
28625.0,769,765,1552.0,7109.5,109xx,0.0
4e3,724,720,1096.0,142.78,988xx,0.0
7300.0,624,620,122.0,6852.23,109xx,0.0
18e3,764,760,275.0,14514.81,480xx,0.0
5e3,739,735,397.0,3562.24,400xx,0.0
6041.95,604,600,1736.0,152.16,271xx,0.0
13057.99,719,715,1736.0,354.84,787xx,0.0
20311.91,674,670,1766.0,572.36,970xx,0.0
1e4,709,705,640.0,5041.96,225xx,0.0
3e3,764,760,1096.0,95.96,995xx,0.0
14157.23,649,645,1766.0,397.8,917xx,0.0
28e3,714,710,793.0,10164.77,201xx,0.0
1e4,689,685,1127.0,10.77,112xx,0.0
12e3,749,745,1096.0,383.02,805xx,0.0
1e4,709,705,1066.0,720.62,100xx,0.0
11e3,654,650,821.0,3392.16,021xx,0.0
1e4,734,730,1096.0,368.81,104xx,0.0
5e3,694,690,1096.0,161.46,023xx,0.0
5e3,759,755,1096.0,153.94,113xx,0.0
5e3,664,660,1096.0,162.99,117xx,0.0
4997.41,604,600,943.0,205.86,908xx,1.0
5e3,734,730,670.0,2377.14,303xx,0.0
20050.0,689,685,1096.0,749.48,028xx,0.0
944.53,654,650,244.0,93.72,114xx,1.0
25e3,574,570,943.0,4789.19,017xx,0.0
721.02,624,620,305.0,100.64,900xx,1.0
8400.0,564,560,1158.0,10.97,061xx,0.0
24925.0,664,660,1217.0,6543.21,330xx,0.0
5e3,714,710,640.0,2430.94,441xx,0.0
12e3,674,670,366.0,10515.58,322xx,0.0
12e3,769,765,1096.0,410.32,540xx,0.0
3210.7,594,590,305.0,436.61,959xx,1.0
6e3,709,705,1005.0,726.84,070xx,0.0
1e4,674,670,397.0,6930.15,158xx,0.0
17500.0,629,625,122.0,17034.03,142xx,0.0
6500.0,724,720,1096.0,221.3,657xx,0.0
1e4,719,715,609.0,5046.57,553xx,0.0
12e3,779,775,1035.0,1162.92,701xx,0.0
1e4,599,595,1096.0,355.91,950xx,0.0
12375.0,774,770,366.0,3035.15,016xx,0.0
1e4,684,680,1096.0,339.6,331xx,0.0
13187.2,574,570,1370.0,510.6,604xx,1.0
4400.0,659,655,1096.0,166.29,100xx,0.0
25e3,774,770,275.0,28.31,300xx,0.0
4875.95,634,630,428.0,472.0,283xx,1.0
21825.0,739,735,670.0,14523.83,070xx,0.0
13600.0,774,770,1158.0,944.57,750xx,0.0
2e4,694,690,943.0,8163.48,019xx,0.0
2950.75,524,520,213.0,610.75,187xx,1.0
13e3,764,760,1217.0,5992.22,641xx,0.0
35e3,674,670,943.0,7226.73,752xx,0.0
35e3,764,760,701.0,15600.1,483xx,0.0
11210.35,694,690,1736.0,265.18,021xx,0.0
7200.0,704,700,578.0,4013.19,601xx,0.0
15925.0,719,715,1186.0,7507.67,347xx,0.0
4e3,664,660,1096.0,140.27,920xx,0.0
7e3,739,735,1096.0,230.87,326xx,0.0
15e3,694,690,1127.0,78.92,290xx,0.0
12800.0,704,700,1644.0,612.76,190xx,0.0
412.29,654,650,62.0,576.27,283xx,1.0
13906.16,679,675,1736.0,370.94,331xx,0.0
7200.0,654,650,1127.0,6.6,060xx,0.0
13e3,644,640,852.0,464.45,720xx,0.0
28e3,674,670,701.0,11763.44,078xx,0.0
12e3,729,725,1096.0,398.06,366xx,0.0
338.39,549,545,62.0,402.65,890xx,1.0
14e3,514,510,1096.0,456.61,115xx,0.0
11500.0,819,815,701.0,5016.67,944xx,0.0
10500.0,559,555,670.0,246.39,300xx,0.0
14400.0,644,640,1127.0,504.22,066xx,0.0
16e3,744,740,670.0,6386.35,926xx,0.0
5375.0,764,760,1096.0,181.55,991xx,0.0
12e3,674,670,913.0,2774.95,335xx,0.0
2435.23,694,690,244.0,373.33,100xx,1.0
17e3,809,805,1096.0,523.66,945xx,0.0
3e4,699,695,487.0,25316.64,852xx,0.0
3536.97,529,525,397.0,204.92,432xx,1.0
2306.14,604,600,456.0,174.2,641xx,1.0
12949.94,709,705,1736.0,357.42,782xx,0.0
8e3,599,595,275.0,6593.13,945xx,0.0
12500.0,719,715,1096.0,425.27,968xx,0.0
1e4,694,690,336.0,7731.76,113xx,0.0
7619.49,624,620,1736.0,188.07,921xx,0.0
14e3,694,690,1096.0,470.86,616xx,0.0
7500.0,709,705,1035.0,683.8,014xx,0.0
19200.0,819,815,578.0,10413.87,993xx,0.0
9e3,549,545,1096.0,303.86,334xx,0.0
16e3,709,705,1492.0,4824.69,920xx,0.0
2e4,724,720,1096.0,649.94,069xx,0.0
9e3,699,695,1096.0,314.15,333xx,0.0
5595.77,649,645,670.0,298.67,925xx,1.0
886.61,699,695,183.0,271.14,902xx,1.0
11516.8,724,720,1736.0,272.37,750xx,0.0
1e3,724,720,62.0,563.79,721xx,0.0
6231.02,499,0,517.0,521.97,191xx,1.0
12e3,674,670,456.0,8152.79,945xx,0.0
11172.27,649,645,1736.0,280.91,939xx,0.0
14e3,799,795,701.0,5942.67,274xx,0.0
15600.0,774,770,1339.0,5845.17,210xx,0.0
1e4,649,645,1096.0,337.7,775xx,0.0
7200.0,594,590,1096.0,166.2,439xx,0.0
4691.15,564,560,517.0,532.49,640xx,1.0
13250.0,779,775,1644.0,2230.72,019xx,0.0
16725.0,734,730,1158.0,8016.73,274xx,0.0
11e3,764,760,122.0,10288.18,546xx,0.0
9600.0,684,680,1096.0,315.41,551xx,0.0
1e4,574,570,1127.0,372.75,927xx,0.0
6489.01,609,605,1736.0,170.08,024xx,0.0
11e3,749,745,1096.0,369.71,751xx,0.0
13e3,634,630,1613.0,2463.87,431xx,0.0
5e3,714,710,62.0,4907.24,741xx,0.0
3931.16,569,565,762.0,198.46,200xx,1.0
3e3,654,650,1005.0,501.25,904xx,0.0
1240.19,499,0,397.0,202.78,945xx,1.0
17e3,639,635,1096.0,584.63,921xx,0.0
5e3,674,670,1096.0,169.7,325xx,0.0
6400.0,674,670,1096.0,209.64,860xx,0.0
13e3,694,690,1096.0,463.82,156xx,0.0
18e3,694,690,1492.0,4557.5,316xx,0.0
16e3,679,675,1247.0,3220.41,299xx,0.0
13200.0,704,700,821.0,8962.13,087xx,0.0
1e4,724,720,1127.0,370.77,405xx,0.0
4845.58,619,615,762.0,364.46,322xx,1.0
5e3,619,615,882.0,1323.76,900xx,0.0
7200.0,754,750,762.0,1085.15,945xx,0.0
15e3,584,580,1127.0,474.01,750xx,0.0
98.47,644,640,31.0,258.46,921xx,1.0
5e3,579,575,943.0,3200.57,330xx,0.0
9600.0,669,665,428.0,6585.15,327xx,0.0
16e3,694,690,1431.0,5349.97,100xx,0.0
6337.11,714,710,731.0,31.28,913xx,1.0
19547.73,679,675,1736.0,495.74,739xx,0.0
2820.19,499,0,821.0,206.99,949xx,1.0
6e3,784,780,1096.0,202.62,261xx,0.0
18438.87,719,715,1736.0,533.23,073xx,0.0
6e3,654,650,1127.0,5.86,799xx,0.0
7150.0,694,690,640.0,2110.22,222xx,0.0
3576.75,779,775,701.0,340.24,244xx,1.0
32e3,589,585,1096.0,1001.15,069xx,0.0
2064.97,499,0,336.0,278.39,906xx,1.0
14447.87,719,715,1736.0,356.58,112xx,0.0
7e3,719,715,1096.0,230.52,606xx,0.0
12e3,644,640,578.0,6348.39,641xx,0.0
10400.0,664,660,1096.0,366.57,770xx,0.0
12e3,584,580,943.0,2366.09,060xx,0.0
4715.88,779,775,1736.0,111.6,957xx,0.0
16e3,679,675,943.0,3286.74,660xx,0.0
4500.0,774,770,701.0,1944.92,201xx,0.0
5e3,714,710,1096.0,171.43,617xx,0.0
3600.0,684,680,1127.0,4.0,300xx,0.0
17106.92,689,685,1736.0,494.57,342xx,0.0
21e3,689,685,1035.0,521.2,088xx,0.0
7e3,689,685,213.0,17.99,600xx,0.0
16397.38,774,770,1736.0,353.5,104xx,0.0
17350.0,714,710,1400.0,5507.73,018xx,0.0
7e3,784,780,1736.0,441.66,275xx,0.0
15e3,699,695,793.0,5003.63,021xx,0.0
2250.0,629,625,1096.0,80.89,850xx,0.0
17050.0,734,730,1096.0,581.19,300xx,0.0
16500.0,689,685,1096.0,604.94,100xx,0.0
31444.13,709,705,1705.0,925.54,300xx,0.0
3250.0,549,545,1127.0,18.86,286xx,0.0
7e3,769,765,762.0,2542.19,759xx,0.0
24e3,599,595,1005.0,3175.71,083xx,0.0
13200.0,669,665,1096.0,485.74,606xx,0.0
22750.0,779,775,183.0,20092.09,180xx,0.0
12e3,689,685,1096.0,391.93,952xx,0.0
3e4,714,710,1096.0,986.38,752xx,0.0
169.31,634,630,183.0,40.26,912xx,1.0
4800.0,684,680,1096.0,158.37,323xx,0.0
18e3,674,670,1552.0,4937.82,954xx,0.0
7200.0,799,795,1096.0,233.82,930xx,0.0
15e3,729,725,1096.0,503.11,941xx,0.0
10500.0,719,715,1096.0,385.76,911xx,0.0
15e3,709,705,213.0,14214.57,945xx,0.0
3486.91,519,515,793.0,156.46,601xx,1.0
12800.0,704,700,882.0,748.58,606xx,0.0
4e3,609,605,1127.0,131.34,917xx,0.0
9350.0,794,790,762.0,6355.02,275xx,0.0
27e3,659,655,456.0,17786.3,023xx,0.0
15e3,669,665,1127.0,516.66,981xx,0.0
20871.91,544,540,1370.0,944.71,911xx,1.0
2400.0,624,620,1096.0,86.32,220xx,0.0
5900.0,609,605,793.0,662.07,327xx,0.0
5e3,714,710,366.0,3692.33,971xx,0.0
20313.3,684,680,1736.0,575.79,852xx,0.0
7250.38,519,515,670.0,476.24,731xx,1.0
12600.0,724,720,974.0,7291.91,112xx,0.0
2e4,754,750,1096.0,671.46,782xx,0.0
18e3,679,675,640.0,8588.3,050xx,0.0
19200.0,689,685,609.0,10420.06,730xx,0.0
7e3,734,730,1096.0,239.28,262xx,0.0
25e3,684,680,1035.0,13906.88,021xx,0.0
1e4,784,780,244.0,8238.02,750xx,0.0
2250.0,704,700,1127.0,2.75,338xx,0.0
23e3,799,795,609.0,11818.55,160xx,0.0
6750.0,659,655,1096.0,249.7,300xx,0.0
1e4,719,715,793.0,3441.18,349xx,0.0
16e3,734,730,913.0,9002.87,597xx,0.0
5600.0,669,665,793.0,1892.29,606xx,0.0
11081.23,694,690,1736.0,314.07,065xx,0.0
4800.0,749,745,731.0,1844.99,074xx,0.0
15700.0,689,685,1552.0,3856.21,325xx,0.0
5393.16,544,540,640.0,330.76,919xx,1.0
160.16,649,645,183.0,50.0,150xx,1.0
23024.99,594,590,1096.0,805.08,900xx,1.0
16e3,784,780,762.0,5803.96,537xx,0.0
1e4,744,740,1096.0,331.25,031xx,0.0
1983.86,589,585,244.0,364.54,054xx,1.0
9600.0,589,585,974.0,1621.93,282xx,0.0
4068.87,504,500,701.0,541.72,451xx,1.0
12e3,674,670,1096.0,392.81,113xx,0.0
5e3,659,655,852.0,1448.94,112xx,0.0
27607.33,694,690,1736.0,822.95,100xx,0.0
12e3,794,790,609.0,6486.41,968xx,0.0
18e3,754,750,1096.0,659.44,111xx,0.0
1e4,769,765,609.0,5145.96,223xx,0.0
1e4,684,680,731.0,4005.76,088xx,0.0
26e3,719,715,517.0,6642.31,301xx,0.0
17475.0,534,530,1035.0,1692.55,923xx,0.0
813.59,514,510,244.0,289.32,925xx,1.0
1e4,784,780,670.0,4606.88,900xx,0.0
17250.0,779,775,731.0,7525.06,303xx,0.0
1e4,774,770,1096.0,326.35,272xx,0.0
572.24,654,650,122.0,276.06,445xx,1.0
6e3,709,705,1644.0,281.2,024xx,0.0
19075.0,724,720,852.0,12760.95,951xx,0.0
2e4,734,730,548.0,11554.01,430xx,0.0
24e3,634,630,1096.0,759.52,113xx,0.0
9065.54,594,590,1186.0,606.0,152xx,1.0
15e3,679,675,1096.0,492.43,770xx,0.0
9235.98,499,0,974.0,351.44,882xx,1.0
8400.0,654,650,793.0,3007.67,187xx,0.0
26064.47,669,665,1736.0,660.99,914xx,0.0
16e3,669,665,1096.0,587.91,300xx,0.0
11e3,569,565,1431.0,3525.63,557xx,0.0
15e3,714,710,701.0,6704.08,797xx,0.0
12625.0,709,705,91.0,12466.91,220xx,0.0
13225.0,709,705,456.0,8771.07,774xx,0.0
11775.0,739,735,1096.0,415.6,334xx,0.0
3988.92,519,515,609.0,409.97,071xx,1.0
10075.0,709,705,1066.0,681.87,725xx,0.0
1e4,634,630,1096.0,357.61,111xx,0.0
14e3,574,570,1127.0,482.9,285xx,0.0
12158.68,629,625,1035.0,418.93,111xx,1.0
15e3,689,685,548.0,8668.66,331xx,0.0
4511.9,634,630,1705.0,123.65,115xx,0.0
9350.0,759,755,762.0,2326.45,809xx,0.0
4684.97,644,640,640.0,512.76,322xx,1.0
18225.0,514,510,1096.0,621.81,060xx,0.0
18e3,779,775,122.0,1405.94,130xx,0.0
3600.0,699,695,1096.0,116.44,410xx,0.0
29e3,744,740,1158.0,13169.21,030xx,0.0
5e3,679,675,1158.0,9.33,206xx,0.0
6400.0,689,685,1096.0,228.82,165xx,0.0
2130.09,609,605,456.0,296.75,324xx,1.0
35e3,774,770,1096.0,1122.22,221xx,0.0
18e3,794,790,275.0,2783.4,774xx,0.0
8075.0,659,655,62.0,8227.22,170xx,0.0
15625.0,759,755,943.0,2929.85,291xx,0.0
24e3,729,725,1096.0,855.95,802xx,0.0
2370.47,569,565,578.0,171.55,161xx,1.0
8468.77,619,615,1736.0,248.33,064xx,0.0
5554.19,614,610,1736.0,148.38,191xx,0.0
7200.0,794,790,213.0,5376.09,941xx,0.0
1180.36,584,580,305.0,171.55,082xx,1.0
6600.0,669,665,1096.0,223.6,337xx,0.0
7e3,794,790,609.0,3506.92,921xx,0.0
2e4,819,815,852.0,2366.35,954xx,0.0
5218.11,584,580,793.0,267.33,071xx,1.0
12e3,739,735,793.0,4098.5,967xx,0.0
2e4,754,750,640.0,9870.84,921xx,0.0
1e4,634,630,1096.0,327.73,109xx,0.0
9137.3,644,640,1308.0,229.91,073xx,1.0
1e4,669,665,1096.0,347.76,647xx,0.0
18e3,719,715,1096.0,645.16,945xx,0.0
4e3,804,800,1005.0,530.78,112xx,0.0
15e3,744,740,1096.0,513.27,983xx,0.0
634.12,549,545,366.0,257.0,028xx,1.0
17900.0,719,715,1278.0,7549.96,906xx,0.0
20125.0,699,695,943.0,12657.23,750xx,0.0
18375.0,699,695,731.0,13723.02,320xx,0.0
24e3,654,650,1096.0,885.9,641xx,0.0
14e3,659,655,1217.0,6330.17,201xx,0.0
5375.0,634,630,731.0,1145.43,029xx,0.0
8300.0,739,735,731.0,207.83,890xx,0.0
7e3,769,765,1096.0,229.64,018xx,0.0
2425.0,679,675,1127.0,16.06,088xx,0.0
6950.0,729,725,275.0,1560.92,916xx,0.0
12375.0,689,685,366.0,9056.48,322xx,0.0
35e3,739,735,1492.0,10348.28,802xx,0.0
14e3,599,595,62.0,14054.0,900xx,0.0
14e3,794,790,731.0,4746.25,111xx,0.0
5500.0,734,730,548.0,3236.59,665xx,0.0
4800.0,669,665,852.0,1423.33,920xx,0.0
9e3,664,660,1096.0,315.68,200xx,0.0
16e3,689,685,1096.0,563.5,100xx,0.0
5e3,699,695,731.0,1960.39,958xx,0.0
21801.52,794,790,1736.0,495.19,327xx,0.0
18500.0,779,775,62.0,18162.44,986xx,0.0
1246.78,499,0,305.0,186.17,300xx,1.0
25e3,779,775,456.0,20718.48,222xx,0.0
1e4,714,710,1066.0,661.44,117xx,0.0
12e3,719,715,548.0,6719.69,209xx,0.0
18e3,654,650,1005.0,2870.7,984xx,0.0
3e3,799,795,1096.0,112.3,923xx,0.0
2490.27,564,560,487.0,187.75,951xx,1.0
2e4,724,720,1461.0,5933.39,115xx,0.0
22600.0,764,760,1339.0,1332.74,283xx,0.0
1e4,704,700,1096.0,331.68,201xx,0.0
9040.25,669,665,1766.0,204.61,070xx,0.0
5875.0,784,780,1096.0,188.58,915xx,0.0
1e4,704,700,1096.0,354.72,014xx,0.0
28e3,749,745,1096.0,938.46,208xx,0.0
11200.0,829,825,578.0,6160.82,104xx,0.0
1e4,729,725,701.0,2851.37,916xx,0.0
2e4,644,640,1461.0,5728.64,925xx,0.0
9450.0,659,655,1096.0,339.22,070xx,0.0
8164.21,629,625,974.0,469.86,778xx,1.0
18825.0,609,605,913.0,12346.7,070xx,0.0
20400.0,704,700,1370.0,7488.88,076xx,0.0
21650.0,674,670,1127.0,757.61,173xx,0.0
3525.72,499,0,609.0,434.11,206xx,1.0
22700.65,784,780,1736.0,612.46,070xx,0.0
9e3,659,655,1096.0,304.55,618xx,0.0
15e3,764,760,701.0,10591.93,945xx,0.0
18492.75,664,660,1736.0,514.86,112xx,0.0
6550.42,669,665,1766.0,185.83,212xx,0.0
6e3,634,630,305.0,4872.57,761xx,0.0
5600.0,754,750,1127.0,18.38,110xx,0.0
7e3,659,655,1096.0,237.24,113xx,0.0
13018.34,614,610,1308.0,475.2,112xx,1.0
6e3,744,740,152.0,5474.58,605xx,0.0
3e4,759,755,1492.0,7928.45,028xx,0.0
12e3,784,780,1096.0,385.7,086xx,0.0
13650.0,724,720,1096.0,460.91,342xx,0.0
18500.0,814,810,1217.0,7986.35,025xx,0.0
6200.0,749,745,731.0,4543.9,982xx,0.0
25e3,684,680,428.0,21270.17,954xx,0.0
12e3,674,670,31.0,12136.23,220xx,0.0
748.15,619,615,366.0,71.56,484xx,1.0
8875.0,689,685,1096.0,307.27,844xx,0.0
1516.88,539,535,244.0,511.57,100xx,1.0
12e3,719,715,1523.0,2798.72,224xx,0.0
9e3,709,705,762.0,3266.64,207xx,0.0
7600.0,679,675,701.0,3230.35,152xx,0.0
13950.0,694,690,913.0,8300.69,342xx,0.0
12e3,724,720,1217.0,5632.62,432xx,0.0
22500.0,689,685,548.0,18601.97,069xx,0.0
2e4,534,530,397.0,17577.92,333xx,0.0
6e3,734,730,244.0,5074.48,212xx,0.0
7200.0,674,670,1035.0,42.94,020xx,0.0
8e3,669,665,943.0,1539.97,984xx,0.0
11473.69,524,520,1096.0,637.9,354xx,1.0
16754.96,744,740,1736.0,424.92,448xx,0.0
19e3,719,715,640.0,9054.67,193xx,0.0
14400.0,664,660,1096.0,518.41,931xx,0.0
8400.0,739,735,1096.0,298.75,073xx,0.0
7500.0,734,730,1096.0,257.54,978xx,0.0
3e4,704,700,578.0,24408.49,891xx,0.0
12375.0,604,600,1552.0,2854.94,151xx,0.0
1e4,714,710,1096.0,326.55,993xx,0.0
22e3,689,685,1066.0,12190.99,114xx,0.0
12e3,689,685,428.0,8277.69,105xx,0.0
5e3,544,540,213.0,4340.28,440xx,0.0
21e3,769,765,882.0,5667.33,276xx,0.0
24e3,814,810,793.0,8093.82,757xx,0.0
6e3,799,795,517.0,3676.89,208xx,0.0
4800.0,689,685,1127.0,16.89,115xx,0.0
3936.53,544,540,913.0,188.1,986xx,1.0
5850.0,714,710,609.0,3121.68,030xx,0.0
15719.81,744,740,1736.0,437.63,363xx,0.0
21e3,734,730,943.0,10161.21,021xx,0.0
5459.21,499,0,882.0,448.83,890xx,1.0
4750.0,554,550,1096.0,157.53,921xx,0.0
12e3,679,675,762.0,7509.32,953xx,0.0
5275.0,739,735,91.0,5043.88,028xx,0.0
9175.0,699,695,1096.0,324.83,577xx,0.0
9600.0,679,675,1096.0,358.46,330xx,0.0
9008.49,669,665,821.0,200.52,315xx,1.0
22500.0,779,775,517.0,13856.75,076xx,0.0
12e3,734,730,62.0,12110.5,980xx,0.0
